bill_id,date,customer_name,city,phone_number,product_name,category,quantity,price_per_unit,total_amount
5224,10-03-2022,Melvin Perez,Kolkata,9.1366E+11,Sprite,Cold Drink,6,30,180
8092,04-08-2023,Alison Peterson,Jaipur,9.1129E+11,Wheat,Grocery,10,120,1200
1972,22-01-2023,Samuel Mora,Lucknow,9.10397E+11,Body Lotion,Cosmetics,5,200,1000
5396,17-08-2022,Paige Young,Delhi,9.15452E+11,Hair Gel,Cosmetics,1,150,150
2758,29-03-2022,Kelly Bryant,Delhi,9.14374E+11,Shampoo,Beauty,6,40,240
8567,24-01-2022,Ernest Parker,Ahmedabad,9.14458E+11,Coca-Cola,Cold Drink,2,40,80
9542,13-08-2022,Richard Coleman,Lucknow,9.10727E+11,Face Cream,Cosmetics,6,100,600
4813,30-06-2023,Adam Perez,Delhi,9.12613E+11,Bath Soap,Cosmetics,3,80,240
5732,01-05-2022,Justin Roberts,Lucknow,9.11574E+11,Wheat,Grocery,1,120,120
2360,13-11-2023,William Davis,Kolkata,9.11919E+11,Wheat,Grocery,10,120,1200
6070,27-09-2022,John Rose,Ahmedabad,9.17039E+11,Frooti,Cold Drink,1,30,30
8122,22-04-2023,Nancy Potter,Ahmedabad,9.10642E+11,Lipstick,Beauty,1,40,40
5169,07-10-2022,Bradley Hoover,Lucknow,9.10382E+11,Sugar,Grocery,4,30,120
8561,09-03-2022,Ryan Peck,Delhi,9.11717E+11,Pepsi,Cold Drink,8,20,160
7294,12-05-2023,Michael Brown,Lucknow,9.15898E+11,Wheat,Grocery,7,120,840
9478,23-06-2023,Bruce Mccarthy,Pune,9.12433E+11,Bath Soap,Cosmetics,8,80,640
7621,10-06-2022,Mark Hunter,Mumbai,9.11838E+11,Sugar,Grocery,10,30,300
4813,03-11-2022,Susan Silva,Ahmedabad,9.11767E+11,Hair Gel,Cosmetics,7,150,1050
3780,28-02-2023,Stacey Powell,Chennai,9.16132E+11,Frooti,Cold Drink,6,30,180
7692,05-01-2022,Evan Vasquez,Bangalore,9.115E+11,Hair Spray,Cosmetics,10,230,2300
9820,25-05-2023,Benjamin Reynolds,Kolkata,9.19015E+11,Coca-Cola,Cold Drink,8,40,320
8891,13-04-2023,Robert Owens,Chennai,9.19285E+11,Wheat,Grocery,1,120,120
5308,09-03-2023,Lee Hurst,Hyderabad,9.14799E+11,Body Lotion,Cosmetics,10,200,2000
1198,31-10-2023,Lisa Lindsey,Jaipur,9.17076E+11,Pepsi,Cold Drink,5,20,100
3726,07-07-2022,Andrew Mcfarland,Pune,9.17435E+11,Mazaa,Cold Drink,10,20,200
6106,07-12-2022,Mary Terry,Pune,9.12505E+11,Perfume,Beauty,1,80,80
4208,10-02-2022,Emily Gray,Kolkata,9.12896E+11,Pepsi,Cold Drink,8,20,160
4057,13-12-2023,Robert Wilson,Pune,9.15685E+11,Perfume,Beauty,6,80,480
4317,06-11-2022,Amanda Mcdaniel,Delhi,9.19391E+11,Sprite,Cold Drink,7,30,210
3071,31-01-2022,Kathleen Young,Ahmedabad,9.19619E+11,Rice,Grocery,9,100,900
7813,06-07-2023,Roy Jones,Pune,9.12626E+11,Face Cream,Cosmetics,3,100,300
7484,23-04-2022,Stacy Brown,Ahmedabad,9.13989E+11,Daal,Grocery,4,130,520
8612,05-04-2023,Bethany Murray,Ahmedabad,9.13852E+11,Perfume,Beauty,7,80,560
5392,16-05-2022,Kristy Walker,Hyderabad,9.13906E+11,Sugar,Grocery,2,30,60
3622,18-12-2023,James Lee,Ahmedabad,9.12682E+11,Sugar,Grocery,5,30,150
5142,17-05-2023,Joseph Campbell,Hyderabad,9.10816E+11,Lipstick,Beauty,3,40,120
5119,16-07-2022,Michael King,Kolkata,9.1764E+11,Sugar,Grocery,4,30,120
1436,27-02-2022,Brent Anderson,Pune,9.1613E+11,Frooti,Cold Drink,2,30,60
2675,01-09-2022,Darlene Martin,Pune,9.13643E+11,Lipstick,Beauty,3,40,120
2816,02-01-2023,Kathy Franklin,Bangalore,9.14302E+11,Pepsi,Cold Drink,10,20,200
9242,21-08-2023,John Ruiz,Ahmedabad,9.13162E+11,Perfume,Beauty,3,80,240
4114,16-02-2022,Melissa Lynch,Bangalore,9.12201E+11,Sprite,Cold Drink,5,30,150
7020,10-05-2023,Kathy Rodriguez,Bangalore,9.17281E+11,Perfume,Beauty,5,80,400
9927,07-04-2022,Donna Gonzalez,Ahmedabad,9.1903E+11,Hair Gel,Cosmetics,4,150,600
2704,01-08-2023,Jordan Cortez,Pune,9.12708E+11,Tea,Grocery,2,100,200
9330,02-01-2023,Bethany Travis,Lucknow,9.10807E+11,Lipstick,Beauty,2,40,80
7354,15-08-2023,Christopher Drake,Jaipur,9.1238E+11,Bath Soap,Cosmetics,10,80,800
1169,15-05-2023,Mr. Chad Ortiz Jr.,Jaipur,9.19119E+11,Bath Soap,Cosmetics,10,80,800
9420,27-05-2022,Rebecca Davis,Jaipur,9.12892E+11,Pepsi,Cold Drink,7,20,140
3423,23-06-2023,Nathan Patel,Mumbai,9.12235E+11,Sprite,Cold Drink,3,30,90
8442,02-11-2022,Julian Brown,Bangalore,9.19214E+11,Perfume,Beauty,1,80,80
5490,15-05-2023,Mr. Joshua Morgan,Pune,9.19394E+11,Face Cream,Cosmetics,2,100,200
8351,27-07-2023,Ashley Williams,Hyderabad,9.14268E+11,Perfume,Beauty,10,80,800
3179,20-09-2023,Fernando Roberts,Mumbai,9.10888E+11,Sugar,Grocery,5,30,150
9285,24-12-2023,Susan Gould,Jaipur,9.18406E+11,Sprite,Cold Drink,2,30,60
6072,18-02-2023,Angela Hawkins,Kolkata,9.18514E+11,Frooti,Cold Drink,8,30,240
8491,01-09-2023,Robert Rodriguez,Bangalore,9.15327E+11,Sprite,Cold Drink,5,30,150
8582,29-01-2022,Roger Russell,Kolkata,9.14273E+11,Perfume,Beauty,10,80,800
8884,07-12-2023,Samantha Bass,Chennai,9.18582E+11,Hair Gel,Cosmetics,7,150,1050
4727,08-04-2023,Kelly Andrade,Bangalore,9.1074E+11,Daal,Grocery,5,130,650
6430,16-02-2022,Daniel Bonilla,Kolkata,9.18391E+11,Pepsi,Cold Drink,1,20,20
9228,09-03-2023,Sarah Patterson,Jaipur,9.15653E+11,Lipstick,Beauty,9,40,360
4485,16-06-2022,Thomas Young,Delhi,9.16709E+11,Frooti,Cold Drink,3,30,90
7572,22-03-2023,Matthew Brandt,Mumbai,9.10848E+11,Lipstick,Beauty,6,40,240
4319,07-04-2022,Rebecca Peterson,Mumbai,9.16736E+11,Body Lotion,Cosmetics,2,200,400
7864,23-05-2023,Jonathan Huerta,Pune,9.10032E+11,Pepsi,Cold Drink,7,20,140
4320,07-08-2022,Seth Velez,Pune,9.18462E+11,Shampoo,Beauty,7,40,280
8334,17-07-2022,Deborah Benjamin,Jaipur,9.15558E+11,Coca-Cola,Cold Drink,7,40,280
2706,30-05-2022,John Armstrong,Ahmedabad,9.16801E+11,Frooti,Cold Drink,9,30,270
7857,23-02-2023,Kelly Schwartz,Pune,9.10289E+11,Lipstick,Beauty,5,40,200
6980,26-08-2023,Elizabeth Hoover,Jaipur,9.1998E+11,Perfume,Beauty,4,80,320
6107,21-09-2023,Kenneth Arroyo,Ahmedabad,9.10656E+11,Hair Gel,Cosmetics,2,150,300
6759,01-09-2023,Amber Clayton,Lucknow,9.17855E+11,Bath Soap,Cosmetics,8,80,640
4298,16-01-2023,Maria Johnson,Lucknow,9.16653E+11,Wheat,Grocery,2,120,240
7373,03-05-2022,Shane Ramsey,Mumbai,9.12968E+11,Perfume,Beauty,1,80,80
1367,06-08-2023,Andrew Williams,Chennai,9.12497E+11,Lipstick,Beauty,4,40,160
5280,08-04-2023,John Henderson,Jaipur,9.15731E+11,Mazaa,Cold Drink,2,20,40
3503,05-02-2022,Chad Jones,Hyderabad,9.19724E+11,Tea,Grocery,3,100,300
5631,10-09-2023,Kristen Thompson,Kolkata,9.17772E+11,Pepsi,Cold Drink,7,20,140
9546,05-08-2022,Robert Newton,Delhi,9.13905E+11,Frooti,Cold Drink,6,30,180
6156,09-04-2022,Christopher Gomez,Chennai,9.14749E+11,Lipstick,Beauty,8,40,320
2441,22-12-2022,Jay Mason,Lucknow,9.14894E+11,Sugar,Grocery,9,30,270
5255,12-09-2022,Tamara Aguilar,Chennai,9.16343E+11,Hair Gel,Cosmetics,3,150,450
8603,10-01-2022,Janice Graham,Chennai,9.13682E+11,Lipstick,Beauty,5,40,200
4560,26-10-2023,Sabrina Morris,Pune,9.18069E+11,Hair Spray,Cosmetics,9,230,2070
5771,05-08-2023,Patty Stevens,Jaipur,9.13511E+11,Perfume,Beauty,10,80,800
8761,06-06-2022,Erik Vaughan,Delhi,9.19626E+11,Rice,Grocery,7,100,700
7942,03-11-2022,Nathan Mccarty,Chennai,9.1518E+11,Pepsi,Cold Drink,6,20,120
4562,27-08-2022,Micheal Reed,Bangalore,9.14894E+11,Frooti,Cold Drink,2,30,60
8538,30-09-2023,Christopher Kim,Lucknow,9.15414E+11,Perfume,Beauty,3,80,240
2504,19-06-2023,Gina Heath,Delhi,9.14177E+11,Body Lotion,Cosmetics,6,200,1200
3126,21-10-2022,Julian Brown,Delhi,9.15426E+11,Face Cream,Cosmetics,9,100,900
7035,26-03-2022,Willie Walker,Lucknow,9.11102E+11,Hair Spray,Cosmetics,1,230,230
9173,28-04-2023,Dr. Jamie Juarez,Lucknow,9.15152E+11,Lipstick,Beauty,6,40,240
6159,04-01-2022,Bobby Hurst Jr.,Bangalore,9.18156E+11,Sugar,Grocery,9,30,270
4189,28-06-2023,Michelle Miller,Jaipur,9.17862E+11,Hair Spray,Cosmetics,10,230,2300
9113,03-12-2022,Julia Gomez,Jaipur,9.12183E+11,Pepsi,Cold Drink,8,20,160
1001,09-06-2022,Jeremy Walton,Jaipur,9.13049E+11,Perfume,Beauty,6,80,480
7852,05-09-2022,Alejandra Hill,Pune,9.1422E+11,Tea,Grocery,10,100,1000
2653,05-07-2023,Debra Hensley,Ahmedabad,9.18549E+11,Tea,Grocery,8,100,800
5016,28-03-2023,Gary Pearson,Hyderabad,9.1521E+11,Rice,Grocery,6,100,600
5069,13-05-2023,Adam Myers,Bangalore,9.18085E+11,Tea,Grocery,1,100,100
9502,11-06-2023,Mr. Jose Smith,Kolkata,9.18157E+11,Sprite,Cold Drink,9,30,270
2070,06-02-2022,Craig Carter,Delhi,9.1932E+11,Perfume,Beauty,4,80,320
4797,14-09-2023,Eric Lewis,Pune,9.1466E+11,Shampoo,Beauty,7,40,280
9254,17-05-2022,Micheal Davis,Ahmedabad,9.17527E+11,Daal,Grocery,4,130,520
4973,05-05-2023,Mr. Randy Murray,Ahmedabad,9.12456E+11,Shampoo,Beauty,8,40,320
4144,02-02-2022,Luis Freeman,Jaipur,9.12732E+11,Wheat,Grocery,4,120,480
6330,07-01-2023,Anna Ortiz,Ahmedabad,9.17092E+11,Mazaa,Cold Drink,8,20,160
1491,12-02-2022,Joel Patterson,Hyderabad,9.16336E+11,Lipstick,Beauty,7,40,280
4186,27-02-2022,Debbie Brown,Chennai,9.17246E+11,Shampoo,Beauty,10,40,400
2401,23-02-2022,Robert Hebert,Ahmedabad,9.16778E+11,Shampoo,Beauty,4,40,160
7559,15-12-2023,James Phillips,Mumbai,9.10311E+11,Wheat,Grocery,9,120,1080
8871,24-09-2023,Morgan Garcia,Kolkata,9.1948E+11,Hair Spray,Cosmetics,2,230,460
9090,02-11-2023,Kristen Knight,Lucknow,9.12675E+11,Bath Soap,Cosmetics,2,80,160
9538,23-04-2022,Ryan Long,Mumbai,9.14321E+11,Wheat,Grocery,10,120,1200
6813,30-05-2022,Amy Anderson,Jaipur,9.19762E+11,Rice,Grocery,3,100,300
4995,10-12-2023,Stacy Barajas,Lucknow,9.15495E+11,Hair Gel,Cosmetics,5,150,750
9649,09-12-2022,Whitney Green,Lucknow,9.17683E+11,Sprite,Cold Drink,10,30,300
9680,20-08-2023,Jamie Mckee,Lucknow,9.11742E+11,Bath Soap,Cosmetics,9,80,720
8170,13-01-2022,Evan Martin,Ahmedabad,9.15192E+11,Pepsi,Cold Drink,3,20,60
9195,06-07-2022,Amanda Brown,Jaipur,9.17436E+11,Mazaa,Cold Drink,3,20,60
9531,16-08-2023,Paul Phillips,Ahmedabad,9.15589E+11,Sugar,Grocery,5,30,150
1445,15-10-2023,Tina Dennis,Ahmedabad,9.10792E+11,Rice,Grocery,5,100,500
7355,11-06-2023,Kevin Cooper,Chennai,9.18414E+11,Sprite,Cold Drink,3,30,90
7901,09-03-2023,Brenda Blevins,Delhi,9.14854E+11,Body Lotion,Cosmetics,10,200,2000
1880,30-11-2022,Dominic Henderson,Pune,9.17021E+11,Body Lotion,Cosmetics,5,200,1000
8750,09-07-2023,Lisa Le,Mumbai,9.18142E+11,Rice,Grocery,6,100,600
3391,25-03-2023,Ann Moore,Jaipur,9.14665E+11,Face Cream,Cosmetics,7,100,700
1615,19-12-2022,Christine Freeman,Kolkata,9.13792E+11,Lipstick,Beauty,9,40,360
7566,31-05-2022,Erica Wilson,Bangalore,9.10704E+11,Body Lotion,Cosmetics,2,200,400
1028,09-03-2022,Andrew Greene,Delhi,9.13826E+11,Wheat,Grocery,8,120,960
2610,02-11-2022,Alex Carlson,Ahmedabad,9.14498E+11,Tea,Grocery,8,100,800
4272,01-05-2022,Denise Briggs,Kolkata,9.13652E+11,Mazaa,Cold Drink,10,20,200
5437,12-02-2023,James Fisher,Mumbai,9.19424E+11,Face Cream,Cosmetics,5,100,500
7164,19-01-2023,Adam Hickman,Delhi,9.14833E+11,Frooti,Cold Drink,6,30,180
1945,24-05-2023,Jeanette Mason,Delhi,9.10321E+11,Lipstick,Beauty,9,40,360
7547,05-08-2023,James Weber,Hyderabad,9.13158E+11,Hair Gel,Cosmetics,2,150,300
8727,10-11-2022,Deborah Nelson,Pune,9.18452E+11,Coca-Cola,Cold Drink,2,40,80
2098,16-08-2023,Angela Molina,Delhi,9.16112E+11,Perfume,Beauty,1,80,80
4208,17-03-2023,Michael Sawyer,Delhi,9.13274E+11,Lipstick,Beauty,8,40,320
8066,29-09-2022,Robert Thompson,Delhi,9.11135E+11,Shampoo,Beauty,2,40,80
6089,15-07-2023,Ashley Conway,Chennai,9.10087E+11,Frooti,Cold Drink,7,30,210
6230,28-02-2023,Melissa Simpson,Jaipur,9.13114E+11,Pepsi,Cold Drink,3,20,60
5494,09-04-2022,Xavier Carroll,Pune,9.14246E+11,Mazaa,Cold Drink,3,20,60
2451,01-10-2022,Alan Coleman,Pune,9.19296E+11,Pepsi,Cold Drink,4,20,80
4595,28-10-2022,Michelle Lee,Jaipur,9.17242E+11,Face Cream,Cosmetics,6,100,600
4353,25-03-2022,Nicholas Fisher,Hyderabad,9.11754E+11,Mazaa,Cold Drink,5,20,100
7272,29-08-2022,James Adams,Kolkata,9.19584E+11,Body Lotion,Cosmetics,4,200,800
5512,13-08-2022,Derek Randall,Delhi,9.19258E+11,Shampoo,Beauty,9,40,360
4589,03-12-2023,Jeremy Williams,Hyderabad,9.1681E+11,Lipstick,Beauty,9,40,360
2896,23-08-2023,Ronald Miller,Chennai,9.1228E+11,Lipstick,Beauty,1,40,40
1229,21-05-2022,Christina Miranda,Lucknow,9.10669E+11,Body Lotion,Cosmetics,9,200,1800
1666,01-09-2023,Andrea Barry,Chennai,9.1206E+11,Body Lotion,Cosmetics,6,200,1200
4095,26-04-2022,Brian Wagner,Pune,9.1258E+11,Lipstick,Beauty,10,40,400
2830,17-01-2023,Stephanie Steele,Lucknow,9.14058E+11,Sugar,Grocery,6,30,180
4856,29-01-2023,Kevin Reilly,Mumbai,9.16318E+11,Hair Gel,Cosmetics,10,150,1500
7852,25-04-2022,Laura Kelley,Pune,9.13591E+11,Sugar,Grocery,6,30,180
9376,30-03-2023,Joel Delgado,Lucknow,9.10171E+11,Coca-Cola,Cold Drink,7,40,280
9674,11-01-2022,Heather Shannon,Chennai,9.11828E+11,Sugar,Grocery,5,30,150
9265,12-08-2022,Richard Yates,Mumbai,9.14842E+11,Daal,Grocery,7,130,910
3250,21-10-2023,Lori Bell,Delhi,9.12925E+11,Coca-Cola,Cold Drink,5,40,200
7861,16-03-2022,Mark Long,Mumbai,9.11375E+11,Tea,Grocery,7,100,700
1828,15-09-2022,Belinda Robinson,Kolkata,9.11739E+11,Daal,Grocery,1,130,130
2147,31-08-2023,Ronald Myers,Jaipur,9.14352E+11,Shampoo,Beauty,8,40,320
5227,11-10-2023,Melissa Rice,Kolkata,9.10893E+11,Sugar,Grocery,6,30,180
5903,19-06-2022,Julia Mccoy,Bangalore,9.14193E+11,Perfume,Beauty,10,80,800
4033,03-06-2022,Christopher Jackson,Pune,9.18141E+11,Body Lotion,Cosmetics,4,200,800
6784,14-01-2022,Lisa Buchanan,Pune,9.10809E+11,Lipstick,Beauty,4,40,160
2683,27-04-2022,Michael Guzman,Pune,9.10319E+11,Perfume,Beauty,3,80,240
2072,10-05-2023,Michael Jackson,Hyderabad,9.11982E+11,Frooti,Cold Drink,1,30,30
8362,31-10-2022,Barbara Reeves,Jaipur,9.17609E+11,Sugar,Grocery,9,30,270
5008,18-07-2022,Walter Miller,Delhi,9.1632E+11,Pepsi,Cold Drink,10,20,200
7346,31-10-2023,Logan Villanueva,Ahmedabad,9.18227E+11,Perfume,Beauty,8,80,640
2364,27-08-2022,Justin Black,Hyderabad,9.1025E+11,Face Cream,Cosmetics,7,100,700
3006,17-12-2023,Brian Jones,Lucknow,9.18949E+11,Sprite,Cold Drink,9,30,270
5102,03-04-2023,Casey Johnson,Delhi,9.11964E+11,Rice,Grocery,9,100,900
1995,18-01-2023,David Martin,Chennai,9.11373E+11,Sprite,Cold Drink,10,30,300
7252,11-08-2023,Raymond Gregory,Chennai,9.12229E+11,Coca-Cola,Cold Drink,6,40,240
6000,06-08-2022,Sherry Calderon,Hyderabad,9.13517E+11,Tea,Grocery,5,100,500
4812,21-09-2023,Anthony Clayton,Ahmedabad,9.10999E+11,Body Lotion,Cosmetics,8,200,1600
7543,04-09-2023,Linda Brown,Bangalore,9.1473E+11,Daal,Grocery,2,130,260
6143,23-10-2023,Kimberly Rodriguez,Kolkata,9.136E+11,Daal,Grocery,3,130,390
7702,26-11-2023,Lisa Wright,Hyderabad,9.16332E+11,Hair Spray,Cosmetics,10,230,2300
1723,20-07-2022,Jeffrey Lloyd,Chennai,9.1076E+11,Shampoo,Beauty,5,40,200
4353,06-07-2023,Deborah Watkins,Pune,9.13283E+11,Sprite,Cold Drink,4,30,120
8356,13-09-2023,Kevin Schmidt,Jaipur,9.12577E+11,Shampoo,Beauty,9,40,360
3993,19-10-2022,Christopher Freeman,Jaipur,9.11148E+11,Rice,Grocery,2,100,200
8078,20-03-2023,Timothy Arnold,Bangalore,9.14945E+11,Hair Gel,Cosmetics,3,150,450
1706,21-04-2023,Tina Steele,Ahmedabad,9.19107E+11,Daal,Grocery,4,130,520
3056,28-02-2022,Mary Murillo,Pune,9.14626E+11,Perfume,Beauty,9,80,720
9145,25-11-2023,Caroline Davis,Delhi,9.12232E+11,Shampoo,Beauty,6,40,240
1802,23-03-2022,Robert Garner,Delhi,9.10512E+11,Hair Gel,Cosmetics,10,150,1500
5369,29-10-2023,Michele Webster,Chennai,9.12666E+11,Body Lotion,Cosmetics,7,200,1400
2199,27-12-2023,Leslie Sloan,Jaipur,9.18807E+11,Lipstick,Beauty,8,40,320
7929,13-07-2023,Lucas Pugh,Chennai,9.12824E+11,Pepsi,Cold Drink,7,20,140
5144,17-09-2023,Frank Bray,Jaipur,9.19426E+11,Sprite,Cold Drink,4,30,120
7231,23-03-2023,Jaime Harris,Hyderabad,9.14125E+11,Frooti,Cold Drink,1,30,30
3268,16-08-2023,David Stout,Bangalore,9.13093E+11,Shampoo,Beauty,5,40,200
8176,26-03-2022,Sarah Daniels,Bangalore,9.11337E+11,Pepsi,Cold Drink,9,20,180
5093,22-02-2022,Amanda York,Kolkata,9.14202E+11,Sugar,Grocery,1,30,30
7689,06-02-2023,Randy Smith,Ahmedabad,9.10822E+11,Lipstick,Beauty,5,40,200
8949,25-06-2022,Theresa Knight,Mumbai,9.10608E+11,Hair Spray,Cosmetics,3,230,690
1395,24-11-2022,Cynthia Garcia,Hyderabad,9.1919E+11,Perfume,Beauty,8,80,640
2001,01-12-2022,Leah Rivera,Lucknow,9.15635E+11,Shampoo,Beauty,7,40,280
5899,05-11-2022,Jose Jenkins,Delhi,9.16592E+11,Perfume,Beauty,8,80,640
3458,26-10-2022,Ian Reynolds,Bangalore,9.16571E+11,Body Lotion,Cosmetics,8,200,1600
6105,22-12-2023,Carrie Cardenas,Lucknow,9.11382E+11,Hair Spray,Cosmetics,6,230,1380
6915,21-02-2023,David Robinson,Jaipur,9.19323E+11,Sprite,Cold Drink,1,30,30
2266,19-12-2023,Brooke Barnes,Chennai,9.10524E+11,Hair Spray,Cosmetics,8,230,1840
6641,13-04-2023,Erik Bolton,Chennai,9.12867E+11,Perfume,Beauty,1,80,80
6816,01-12-2023,Valerie Thomas,Ahmedabad,9.19925E+11,Coca-Cola,Cold Drink,1,40,40
8453,29-07-2022,James Hansen,Chennai,9.17077E+11,Lipstick,Beauty,10,40,400
9315,18-06-2023,Jamie Schmidt,Pune,9.11334E+11,Mazaa,Cold Drink,4,20,80
3639,12-11-2022,Tiffany Jackson,Pune,9.11011E+11,Shampoo,Beauty,7,40,280
4600,14-01-2023,Jeffrey Benson,Bangalore,9.19083E+11,Hair Spray,Cosmetics,9,230,2070
8870,17-04-2023,Eric Lee,Jaipur,9.13938E+11,Hair Spray,Cosmetics,10,230,2300
6985,29-11-2023,Renee Jackson,Mumbai,9.11816E+11,Shampoo,Beauty,4,40,160
1414,24-10-2023,Lisa Gardner,Delhi,9.1982E+11,Sprite,Cold Drink,5,30,150
7083,04-02-2023,Kimberly Wolf,Pune,9.11644E+11,Bath Soap,Cosmetics,10,80,800
9830,21-09-2023,Robert Watts,Pune,9.17051E+11,Frooti,Cold Drink,1,30,30
9516,24-02-2023,Dorothy Patton,Ahmedabad,9.10398E+11,Lipstick,Beauty,2,40,80
5955,19-02-2023,Carolyn Maynard,Hyderabad,9.19715E+11,Mazaa,Cold Drink,4,20,80
6349,24-03-2023,Kristine Johnson,Hyderabad,9.19114E+11,Tea,Grocery,6,100,600
8098,15-12-2022,Ronald Nolan,Delhi,9.13306E+11,Lipstick,Beauty,3,40,120
5518,03-05-2022,Zachary Graham Jr.,Hyderabad,9.16217E+11,Pepsi,Cold Drink,6,20,120
7267,01-11-2023,Jerry Duran,Jaipur,9.11969E+11,Bath Soap,Cosmetics,7,80,560
2067,08-02-2023,Timothy Higgins,Ahmedabad,9.19398E+11,Sugar,Grocery,4,30,120
1251,21-08-2023,John Moore,Kolkata,9.19641E+11,Rice,Grocery,7,100,700
9338,10-12-2023,Melissa Walters,Ahmedabad,9.17663E+11,Rice,Grocery,5,100,500
3805,02-05-2022,Raymond White,Mumbai,9.14963E+11,Mazaa,Cold Drink,4,20,80
5788,06-03-2023,Stuart Davis,Bangalore,9.12051E+11,Rice,Grocery,2,100,200
1263,25-09-2022,Brian Bailey,Hyderabad,9.1454E+11,Lipstick,Beauty,4,40,160
4789,20-10-2022,Rebecca Gomez,Jaipur,9.19838E+11,Daal,Grocery,8,130,1040
7032,17-02-2023,Kyle English,Mumbai,9.1819E+11,Shampoo,Beauty,10,40,400
3086,25-01-2022,Amanda Mueller,Bangalore,9.19467E+11,Sprite,Cold Drink,6,30,180
4484,26-08-2022,Doris Glover,Hyderabad,9.13429E+11,Face Cream,Cosmetics,7,100,700
1288,24-12-2022,Kelly Hughes,Bangalore,9.12759E+11,Shampoo,Beauty,10,40,400
4714,27-02-2023,Kristin Reed,Chennai,9.12061E+11,Mazaa,Cold Drink,2,20,40
5027,23-10-2022,Jessica Lewis,Kolkata,9.18408E+11,Hair Gel,Cosmetics,4,150,600
5511,08-04-2022,Timothy White,Chennai,9.13386E+11,Bath Soap,Cosmetics,5,80,400
6215,16-08-2023,Michael Blackwell,Ahmedabad,9.16289E+11,Tea,Grocery,6,100,600
4248,27-07-2022,Anthony Rivera,Ahmedabad,9.10772E+11,Hair Spray,Cosmetics,1,230,230
2721,02-11-2023,David Macias,Delhi,9.13784E+11,Wheat,Grocery,8,120,960
7779,14-10-2023,Charles Diaz,Pune,9.12575E+11,Perfume,Beauty,3,80,240
7760,26-05-2022,Monique Hanna,Lucknow,9.16147E+11,Hair Spray,Cosmetics,3,230,690
3197,29-03-2022,Brian Williams DDS,Lucknow,9.17865E+11,Sugar,Grocery,4,30,120
8431,26-08-2022,Marcus Dougherty,Hyderabad,9.10677E+11,Coca-Cola,Cold Drink,7,40,280
9597,26-12-2023,Brenda Allen,Mumbai,9.12385E+11,Tea,Grocery,3,100,300
9596,06-05-2023,John Diaz,Delhi,9.16437E+11,Lipstick,Beauty,2,40,80
7852,19-12-2022,Jose Harris MD,Lucknow,9.18723E+11,Lipstick,Beauty,4,40,160
7313,16-02-2023,Heather Gay,Bangalore,9.16353E+11,Frooti,Cold Drink,2,30,60
8003,27-07-2022,David Vincent,Lucknow,9.17322E+11,Perfume,Beauty,5,80,400
9342,03-10-2022,Helen Tucker,Hyderabad,9.15533E+11,Frooti,Cold Drink,9,30,270
4640,24-05-2022,Erica Jones,Mumbai,9.17173E+11,Coca-Cola,Cold Drink,7,40,280
2924,17-07-2022,Katelyn Tran,Kolkata,9.11115E+11,Perfume,Beauty,5,80,400
6985,01-05-2022,Willie White,Mumbai,9.13477E+11,Body Lotion,Cosmetics,5,200,1000
3800,15-02-2022,Joseph Meyers,Jaipur,9.18413E+11,Shampoo,Beauty,7,40,280
5700,05-02-2023,Brianna Bender,Chennai,9.19459E+11,Hair Gel,Cosmetics,2,150,300
6174,19-10-2023,Kelsey Blankenship,Kolkata,9.17213E+11,Mazaa,Cold Drink,8,20,160
1586,19-05-2022,Leah Harvey,Chennai,9.10153E+11,Wheat,Grocery,2,120,240
8282,03-12-2023,Timothy Burke,Kolkata,9.14012E+11,Face Cream,Cosmetics,9,100,900
5090,21-10-2023,Sharon Anderson,Lucknow,9.13103E+11,Body Lotion,Cosmetics,7,200,1400
2690,24-02-2022,Sandra Hill,Bangalore,9.14032E+11,Lipstick,Beauty,6,40,240
5120,24-09-2023,Amy Gonzales,Chennai,9.15424E+11,Mazaa,Cold Drink,10,20,200
1376,09-12-2022,Matthew Dean,Bangalore,9.10312E+11,Face Cream,Cosmetics,5,100,500
3752,31-05-2022,Shawn Martinez,Ahmedabad,9.16147E+11,Bath Soap,Cosmetics,6,80,480
5746,25-01-2023,Mark Alvarez,Jaipur,9.11675E+11,Shampoo,Beauty,7,40,280
5411,18-09-2022,Dylan Ford,Pune,9.15065E+11,Mazaa,Cold Drink,3,20,60
1111,01-04-2023,Alyssa Ramirez,Chennai,9.13405E+11,Hair Spray,Cosmetics,4,230,920
2382,04-03-2023,Nicholas Solomon,Delhi,9.167E+11,Sprite,Cold Drink,6,30,180
7151,20-09-2023,Valerie Brock,Jaipur,9.12142E+11,Lipstick,Beauty,2,40,80
2287,27-12-2022,Mike Patel,Jaipur,9.11439E+11,Hair Spray,Cosmetics,2,230,460
1348,24-12-2022,Randy Hill,Bangalore,9.16325E+11,Daal,Grocery,3,130,390
3427,16-01-2022,Kelsey Bush,Chennai,9.18082E+11,Sprite,Cold Drink,8,30,240
6842,08-01-2022,Mark Fox,Hyderabad,9.14379E+11,Shampoo,Beauty,2,40,80
7661,01-02-2023,Joseph Booth,Hyderabad,9.19488E+11,Sprite,Cold Drink,3,30,90
8040,08-12-2023,Candice Banks,Jaipur,9.14584E+11,Body Lotion,Cosmetics,5,200,1000
9841,05-12-2022,Tony Edwards,Bangalore,9.17413E+11,Hair Spray,Cosmetics,1,230,230
